Colorado,Texas,3
Colorado,Texas-Dallas,2
Texas,Colorado State,1
Colorado,Texas A,5
Texas-Dallas,Texas Tech,3
Colorado State,Oklahoma,5
Texas,Oklahoma State,8
Colorado,Colorado B,9
Texas A,Texas State,3
Texas Tech,Baylor,9
Texas-Dallas,Saint Louis,10
Colorado State,Arkansas,1
Oklahoma,Kansas,7
Oklahoma State,Washington University,4
Texas,Kansas State,10
Texas,Texas A,5
Texas A,Texas-Dallas,3
Texas-Dallas,Oklahoma,4
Texas A,Colorado State,2
Oklahoma,Oklahoma State,6
Texas A,Texas Tech,7
Oklahoma State,Colorado B,4
Oklahoma,Saint Louis,4
Texas Tech,Kansas,2
Texas A,Washington University,4
Colorado B,Texas State,6
Saint Louis,Baylor,3
Kansas,Arkansas,5
Washington University,Kansas State,3
Kansas State,Texas State,15
Texas State,Baylor,9
Kansas State,Arkansas,6
Saint Louis,Colorado B,4
Washington University,Kansas,8
