Ohio State,Cincinnati,13,6
Toledo,Kent State,11,9
Ohio State,Toledo,13,3
Miami Ohio,Kent State,13,8
Cincinnati,Kent State,13,3
Miami Ohio,Toledo,13,8
Ohio State,Miami Ohio,13,3
Cincinnati,Toledo,13,4
Ohio State,Kent State,13,1
Cincinnati,Miami Ohio,13,5
Ohio,Dayton,11,7
Case Western Reserve,Wright State,11,3
Akron,Cleveland State,11,4
Ohio,Wright State,11,6
Case Western Reserve,Akron,11,3
Dayton,Cleveland State,11,4
Ohio,Cleveland State,11,1
Case Western Reserve,Dayton,11,8
Akron,Wright State,7,11
Ohio,Akron,11,3
Case Western Reserve,Cleveland State,11,2
Dayton,Wright State,11,5
Ohio,Case Western Reserve,11,8
Dayton,Akron,11,3
Wright State,Cleveland State,11,6
Miami Ohio,Dayton,9,12
Toledo,Miami Ohio,11,13
Toledo,Wright State,13,12
Toledo,Akron,1,0
Kent State,Wright State,0,1
